id,price_day,f_property_type,f_neighbourhood,n_accommodates,n_bathrooms,n_minimum_nights,n_beds,n_review_scores_rating,n_number_of_reviews,n_bedrooms,d_instant_bookable,d_wifi,d_refrigerator,d_air_conditioning,d_baby,d_beach,d_stove,d_free_parking,d_office,d_coffee_maker,d_garden,d_gym
40156727,120,rental unit,Westerpark,2,1,2,1,5,5,1,0,1,1,0,0,0,1,0,0,1,0,0
40169757,141,rental unit,Osdorp,4,1,1,1,4.77,13,1,1,1,1,0,1,0,0,0,0,1,0,0
40170380,160,rental unit,Oud-Oost,4,1.5,2,2,4.67,3,2,0,1,1,0,0,0,1,0,0,1,0,0
40171341,112,rental unit,Westerpark,3,1,3,1,4.83,6,1,0,1,1,0,0,0,1,0,0,1,0,0
40173191,100,rental unit,Bos en Lommer,2,1.5,2,1,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40174261,280,loft,Westerpark,4,1,2,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
40176880,100,rental unit,Noord-Oost,2,1,5,1,4.86,0,1,0,1,1,0,0,0,0,1,0,1,0,0
40195109,498,rental unit,Centrum-Oost,4,3,3,7,4.86,0,4,1,1,0,1,0,0,0,0,0,0,0,0
40213477,99,rental unit,Zuid,2,1.5,2,0,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
40215692,110,rental unit,Oud-Oost,4,1,2,2,4.63,8,1,0,1,0,0,0,0,0,0,0,0,0,0
40221875,123,rental unit,Westerpark,2,1,3,1,4.86,0,1,1,1,1,0,0,0,1,0,0,1,0,0
40249718,360,rental unit,Centrum-West,4,1,3,2,5,1,2,0,1,1,0,0,0,1,0,0,0,0,0
40253380,120,rental unit,Oud-Noord,4,1,2,2,5,1,2,0,1,1,0,0,0,1,0,0,1,0,0
40256846,120,rental unit,Westerpark,4,1,2,2,4.67,3,1,0,1,1,0,1,1,1,0,0,1,0,0
40273013,189,rental unit,Oostelijk Havengebied - Indische Buurt,4,1,3,2,4.85,13,2,0,1,1,0,0,0,1,0,0,1,0,0
40273382,149,rental unit,Zuid,4,2,7,2,4.86,0,2,1,1,0,0,0,0,0,0,0,1,0,0
40274103,115,rental unit,Bijlmer-Centrum,4,1.5,4,2,5,3,2,0,1,1,0,0,0,1,0,0,1,0,0
40274344,125,rental unit,Zuid,2,1,3,1,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0
40274687,179,rental unit,Zuid,4,3.5,7,2,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0
40289596,110,rental unit,De Baarsjes - Oud-West,2,1,4,2,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
40295438,75,rental unit,Westerpark,2,1.5,2,1,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40298927,125,rental unit,Westerpark,2,1.5,2,1,4.5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
40301457,650,rental unit,Buitenveldert - Zuidas,4,1,1,4,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
40304624,760,rental unit,Centrum-Oost,4,1,1,4,4.14,7,3,1,1,1,0,0,0,0,0,0,1,0,0
40308957,69,rental unit,Westerpark,2,1,2,1,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0
40317269,180,rental unit,Watergraafsmeer,2,1.5,2,1,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0
40324589,150,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,2,3,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40334556,200,rental unit,Zuid,3,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
40335193,120,rental unit,Centrum-Oost,2,1,2,2,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40335248,95,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,1,1,4.75,4,1,0,1,1,0,0,0,1,0,0,1,0,0
40338621,110,rental unit,Oud-Oost,2,1,2,1,3,2,1,1,1,1,0,0,0,1,0,0,0,0,0
40338660,99,rental unit,Bos en Lommer,2,1,7,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40349141,150,rental unit,De Baarsjes - Oud-West,2,1,1,1,4.86,0,1,0,1,1,0,0,0,1,0,0,0,0,0
40367212,324,rental unit,Centrum-West,4,2,7,2,5,2,2,1,1,0,1,0,0,0,0,0,0,0,0
40367387,100,loft,De Pijp - Rivierenbuurt,2,1,2,1,4.67,3,NA,1,1,0,0,0,0,0,0,0,0,0,0
40368512,390,rental unit,Centrum-West,4,2,7,2,4.86,0,2,1,1,0,1,0,0,0,0,0,0,0,0
40372670,90,rental unit,De Baarsjes - Oud-West,2,1,6,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
40381500,121,rental unit,Centrum-Oost,2,1,4,1,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40386173,96,rental unit,Centrum-Oost,2,1,2,1,3.8,5,1,1,1,0,0,0,0,0,0,0,0,0,0
40386658,182,rental unit,Westerpark,3,2,3,2,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
40388741,118,rental unit,Centrum-West,4,1.5,3,3,4.85,14,2,1,1,1,1,0,0,1,0,0,1,0,0
40394522,95,rental unit,Oud-Oost,3,1,3,1,5,3,1,1,1,1,0,0,0,1,0,0,1,0,0
40399198,200,rental unit,De Baarsjes - Oud-West,4,1,3,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
40399831,175,rental unit,Oud-Oost,4,1,6,2,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
40400288,180,rental unit,De Baarsjes - Oud-West,2,1.5,2,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
40411250,200,rental unit,De Pijp - Rivierenbuurt,4,1.5,2,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40427718,190,rental unit,Centrum-West,2,1,1,1,4.77,43,1,1,1,1,0,0,0,0,0,0,1,0,0
40428175,191,rental unit,Centrum-West,2,1,1,1,4.75,16,1,1,1,1,0,0,0,0,0,0,1,0,0
40445837,149,rental unit,Centrum-Oost,2,1,2,1,4.83,6,1,1,1,0,0,0,0,0,0,0,0,0,0
40446168,500,serviced_apartment,Centrum-Oost,4,1,1,3,4.86,0,2,1,1,1,0,0,0,0,0,0,1,0,0
40448857,89,rental unit,De Baarsjes - Oud-West,2,1,2,2,4.86,0,2,0,0,0,0,0,0,0,0,0,0,0,0
40458918,90,rental unit,Bos en Lommer,2,1.5,3,1,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0
40461456,143,serviced_apartment,Oostelijk Havengebied - Indische Buurt,2,1,1,1,4.8,93,NA,1,1,1,1,0,0,1,0,0,1,0,0
40461499,153,serviced_apartment,Oostelijk Havengebied - Indische Buurt,2,1,1,1,4.78,23,1,1,1,1,1,0,0,1,1,0,1,0,0
40461509,151,rental unit,Oud-Noord,2,1,2,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
40461558,196,serviced_apartment,Oostelijk Havengebied - Indische Buurt,4,1,1,2,4.7,105,1,1,1,1,1,0,0,1,1,0,1,0,0
40461636,218,serviced_apartment,Oostelijk Havengebied - Indische Buurt,4,1.5,1,2,4.85,86,1,1,1,1,1,0,0,1,1,0,1,0,0
40461718,303,serviced_apartment,Oostelijk Havengebied - Indische Buurt,4,1.5,1,2,5,1,1,1,1,1,1,0,0,1,1,0,1,0,0
40461904,80,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,3,1,5,6,1,0,0,1,0,0,0,1,0,0,0,0,0
40462091,367,serviced_apartment,Oostelijk Havengebied - Indische Buurt,6,2.5,1,3,4.65,69,2,1,1,1,1,0,0,1,1,0,1,0,0
40462394,125,rental unit,Zuid,2,1,3,1,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40464691,760,rental unit,Centrum-Oost,4,2,1,4,5,3,3,1,0,0,0,0,0,0,0,0,1,0,0
40465053,110,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.5,4,1,1,1,0,0,0,0,0,0,0,0,0,0
40465616,740,rental unit,Centrum-Oost,4,2,1,3,4.4,5,2,1,0,0,0,0,0,0,0,0,0,0,0
40466351,89,rental unit,Watergraafsmeer,2,1,2,2,5,3,NA,1,1,0,0,0,0,0,0,0,0,0,0
40476083,350,rental unit,Zuid,4,1.5,2,4,4.86,0,3,0,1,0,0,0,0,0,0,0,0,0,0
40479628,65,rental unit,Gaasperdam - Driemond,2,1.5,2,1,5,3,2,1,1,0,0,0,0,0,1,0,0,0,0
40482689,200,rental unit,De Baarsjes - Oud-West,4,1,3,2,5,2,2,1,1,1,0,0,0,1,0,0,1,0,0
40484832,127,rental unit,Centrum-Oost,2,1,2,2,4.33,3,2,0,1,0,0,0,0,0,0,0,0,0,0
40486425,250,rental unit,Centrum-West,4,1.5,2,1,4.75,4,1,0,1,1,0,0,0,1,0,0,1,0,0
40495467,200,rental unit,Watergraafsmeer,4,1,3,1,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
40497454,130,rental unit,Oud-Oost,2,1.5,2,1,5,2,1,1,1,0,1,0,0,0,0,0,1,0,0
40498677,160,rental unit,De Pijp - Rivierenbuurt,2,1.5,2,1,4,1,1,0,1,1,0,0,0,1,0,0,1,0,0
40502734,130,rental unit,Noord-West,4,1,2,3,5,1,3,0,1,0,0,0,0,0,1,0,0,0,0
40503997,200,rental unit,De Pijp - Rivierenbuurt,6,1,2,3,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0
40504808,150,rental unit,De Pijp - Rivierenbuurt,3,1,2,1,4.86,0,2,0,0,1,0,1,0,1,0,0,1,0,0
40505395,150,rental unit,De Baarsjes - Oud-West,4,1,2,4,4.83,6,1,0,1,0,0,0,0,1,0,0,1,0,0
40508791,74,rental unit,Watergraafsmeer,3,1.5,4,1,4.8,10,1,0,1,1,0,0,0,1,0,0,0,0,0
40517714,250,rental unit,De Pijp - Rivierenbuurt,6,1,4,5,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
40518881,125,rental unit,Zuid,2,1.5,3,1,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40523898,400,rental unit,De Baarsjes - Oud-West,4,1.5,3,2,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0
40525171,115,rental unit,De Baarsjes - Oud-West,2,1.5,2,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0
40530952,98,rental unit,Bos en Lommer,2,1,1,1,4.86,0,1,0,1,1,0,1,0,1,0,0,1,0,0
40534368,150,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,5,1,NA,0,1,1,0,0,0,1,0,0,1,0,0
40535815,200,rental unit,De Baarsjes - Oud-West,4,1,2,4,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
40547424,150,rental unit,Centrum-Oost,2,1,2,1,5,7,1,0,1,1,0,0,0,0,0,0,0,0,0
40550357,52,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40552558,209,loft,IJburg - Zeeburgereiland,2,1,1,1,5,64,NA,1,1,1,0,0,0,0,0,0,1,0,0
40554602,170,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,2,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40559714,300,rental unit,De Pijp - Rivierenbuurt,6,2,4,2,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0
40563928,350,rental unit,Centrum-Oost,4,1.5,2,1,4.86,7,1,1,1,1,0,0,0,0,0,0,1,0,0
40572114,120,rental unit,De Baarsjes - Oud-West,2,1,3,1,5,6,1,0,1,1,0,0,0,1,0,0,1,0,0
40574925,85,rental unit,De Baarsjes - Oud-West,2,1,2,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0
40574941,180,rental unit,Westerpark,4,1,3,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40578050,225,rental unit,De Baarsjes - Oud-West,4,2.5,2,2,5,2,2,0,1,1,0,0,0,1,0,0,0,0,0
40582919,150,rental unit,Zuid,2,1,2,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40585053,250,rental unit,Oud-Oost,4,1.5,3,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40591528,75,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,4,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
40591767,159,rental unit,Zuid,2,1.5,3,1,4.67,6,1,1,1,1,0,0,0,1,0,0,1,0,0
40592220,165,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40606347,165,rental unit,Bos en Lommer,2,1.5,3,0,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40606682,50,rental unit,Oud-Oost,2,1,7,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
40608033,120,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
40611323,125,rental unit,Bos en Lommer,2,1,2,1,4.86,7,1,0,1,1,0,0,0,0,0,0,1,0,0
40611589,250,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40612285,250,rental unit,Slotervaart,4,1.5,2,2,4.67,6,2,1,1,1,0,0,0,1,1,0,1,0,0
40614744,142,rental unit,Oud-Oost,2,1,4,1,4.8,5,1,1,1,0,0,0,0,0,0,0,0,0,0
40626087,99,rental unit,De Pijp - Rivierenbuurt,2,1,7,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40626325,480,rental unit,Centrum-West,4,3,7,4,5,2,3,1,1,0,1,0,0,0,0,0,0,0,0
40626655,99,rental unit,De Pijp - Rivierenbuurt,2,1,7,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40628977,150,rental unit,Westerpark,2,1.5,2,1,4.86,0,2,0,1,0,0,1,0,0,0,0,0,0,0
40630805,350,rental unit,De Pijp - Rivierenbuurt,3,2.5,1,0,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0
40630922,181,rental unit,Westerpark,4,1.5,4,2,5,3,2,0,1,1,0,0,0,0,0,0,1,0,0
40631096,130,rental unit,Centrum-Oost,2,1.5,2,1,4.86,0,1,0,1,1,0,0,0,1,0,0,0,0,0
40631638,250,rental unit,Geuzenveld - Slotermeer,3,1,1,0,4.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40632523,100,rental unit,Centrum-West,2,1,3,1,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40645186,75,rental unit,Slotervaart,2,1.5,10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
40646054,119,rental unit,De Baarsjes - Oud-West,4,1.5,3,2,5,5,2,0,1,1,0,0,0,1,0,0,1,0,0
40646070,100,rental unit,Centrum-West,2,1.5,3,1,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0
40649791,105,rental unit,Watergraafsmeer,3,1,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1
40651552,115,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,4.86,0,1,0,1,1,0,0,0,0,0,0,0,0,0
40655200,300,rental unit,Zuid,2,1,2,1,4.86,0,1,0,1,0,1,0,0,0,0,0,0,0,0
40664728,220,rental unit,Bijlmer-Oost,4,1.5,2,2,5,1,2,0,1,0,0,0,0,0,1,0,0,0,0
40665184,175,rental unit,Zuid,2,1,2,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
40666879,120,rental unit,Watergraafsmeer,2,1,2,2,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
40668309,71,rental unit,De Baarsjes - Oud-West,2,1,5,0,4.33,3,1,0,1,1,0,0,0,0,0,0,1,0,0
40671860,150,rental unit,Centrum-West,4,1,1,2,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
40674089,90,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.86,0,1,1,1,1,0,0,0,1,0,0,1,0,0
40688292,95,rental unit,De Baarsjes - Oud-West,2,1,100,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
40699535,135,rental unit,Bijlmer-Oost,2,1.5,3,1,4.86,0,1,0,1,1,0,0,0,1,0,0,0,0,0
40700663,200,rental unit,De Pijp - Rivierenbuurt,2,1,5,1,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0
40701237,125,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.6,5,1,0,1,1,0,0,0,1,0,0,1,0,0
40703520,47,rental unit,Osdorp,4,1,30,2,5,1,2,1,1,1,0,0,0,1,0,0,0,0,0
40716335,149,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,5,3,2,0,1,1,0,0,0,1,0,0,1,0,0
40720428,72,rental unit,Noord-West,2,1,2,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40723343,85,rental unit,Bos en Lommer,2,1,2,1,5,2,NA,0,1,0,0,0,0,0,0,0,0,0,0
40726409,150,rental unit,De Pijp - Rivierenbuurt,4,1,2,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
40742740,110,rental unit,Slotervaart,2,1,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40745821,139,rental unit,De Pijp - Rivierenbuurt,4,1,3,2,5,4,2,0,1,1,0,0,0,1,0,1,1,0,0
40747094,143,rental unit,Westerpark,2,1,3,1,4.71,7,1,1,0,1,0,0,0,1,0,0,1,0,0
40756989,118,rental unit,Watergraafsmeer,2,1.5,3,1,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0
40757342,150,loft,Zuid,2,1,3,1,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0
40765430,120,rental unit,De Baarsjes - Oud-West,2,1,4,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
40780533,309,rental unit,Buitenveldert - Zuidas,5,1,5,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40790608,387,rental unit,Zuid,2,2.5,5,1,4.86,0,3,1,1,1,0,1,0,1,0,0,1,0,0
40792169,104,rental unit,Centrum-West,2,1,2,1,4.16,49,NA,1,1,0,1,0,0,0,0,0,0,0,0
40796802,135,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,3,2,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0
40798934,135,rental unit,Bos en Lommer,2,1,2,1,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40815993,100,rental unit,De Baarsjes - Oud-West,4,1,4,2,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0
40822137,160,rental unit,Centrum-Oost,3,1,3,2,5,3,1,1,1,1,0,0,0,1,0,0,1,0,0
40827293,60,rental unit,Westerpark,2,1,31,2,5,2,2,0,1,1,0,0,0,1,0,0,0,0,0
40830384,123,rental unit,De Baarsjes - Oud-West,2,1,3,1,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0
40831982,145,rental unit,Slotervaart,4,1.5,3,2,4.5,4,2,0,1,1,0,0,0,0,0,0,0,0,0
40832633,100,rental unit,De Baarsjes - Oud-West,3,1,3,0,5,2,1,0,1,1,0,0,0,1,0,0,1,0,0
40836699,130,rental unit,De Pijp - Rivierenbuurt,2,1.5,2,1,4.88,8,1,0,1,1,0,0,0,1,0,0,1,0,0
40838121,150,rental unit,Centrum-West,2,1,2,1,5,2,1,0,1,1,0,0,0,1,0,0,1,0,0
40839170,99,rental unit,Zuid,2,1,2,2,4.86,0,2,1,1,0,0,0,0,0,0,0,0,0,0
40849109,150,rental unit,De Baarsjes - Oud-West,2,1,1,1,4.67,3,1,0,1,0,0,0,0,0,0,0,0,0,0
40854460,126,rental unit,Oud-Oost,3,1,3,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0
40855227,45,rental unit,IJburg - Zeeburgereiland,2,1,1,1,4.5,2,NA,0,1,0,0,0,0,0,0,0,0,0,0
40855896,130,rental unit,Westerpark,2,1,3,1,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0
40861880,60,rental unit,De Baarsjes - Oud-West,2,1.5,3,1,4.5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
40890227,50,rental unit,IJburg - Zeeburgereiland,3,1,1,1,5,1,NA,0,1,0,0,0,0,0,0,0,0,0,0
40890681,185,rental unit,Westerpark,2,1,3,1,4.86,0,NA,1,1,0,0,0,0,0,0,0,0,0,0
40894273,150,rental unit,Centrum-West,2,1,3,1,5,5,1,0,1,1,0,0,0,1,0,0,1,0,0
40894292,105,rental unit,Bos en Lommer,3,1,1,2,4.33,4,1,1,1,1,1,0,0,1,0,0,1,0,0
40894388,130,rental unit,Centrum-Oost,2,1,2,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
40894941,200,rental unit,Bos en Lommer,4,1,4,2,5,2,2,0,1,1,0,0,0,0,0,0,1,0,0
40902563,170,rental unit,Centrum-Oost,2,1,2,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0
40906673,94,rental unit,Bos en Lommer,2,1,2,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
40906962,249,rental unit,Noord-Oost,3,2,3,2,4.86,0,3,0,1,0,0,0,0,0,1,0,0,0,0
40910101,127,rental unit,Centrum-West,2,1,1,2,4.59,17,NA,1,1,0,0,0,0,0,0,0,1,0,0
40919001,120,rental unit,Slotervaart,2,1,1,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40931582,167,rental unit,Watergraafsmeer,2,1.5,2,1,4.75,4,1,1,1,1,0,0,0,0,1,0,0,0,0
40934039,109,rental unit,Zuid,2,1,5,1,5,1,1,0,1,1,0,0,0,1,0,0,1,0,0
40935962,140,rental unit,De Baarsjes - Oud-West,3,1,3,2,5,2,2,0,1,0,0,0,0,1,0,0,1,0,0
40947296,150,rental unit,De Pijp - Rivierenbuurt,3,1,4,2,4.86,0,2,1,1,0,0,0,0,0,0,0,0,0,0
40966273,99,rental unit,Watergraafsmeer,2,1,3,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
40983405,100,rental unit,Centrum-Oost,2,1.5,2,1,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0
40985735,210,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,4.71,7,2,0,1,1,0,0,0,1,0,0,0,0,0
40988316,200,rental unit,Westerpark,4,1,3,2,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
40995518,135,rental unit,De Pijp - Rivierenbuurt,3,1,3,2,5,1,NA,0,1,0,0,0,0,0,0,0,0,0,0
40997745,197,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,5,2,1,0,1,1,0,0,0,1,0,0,1,0,0
40999443,93,rental unit,De Pijp - Rivierenbuurt,3,1,4,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
41019726,130,rental unit,De Baarsjes - Oud-West,2,1,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
41021432,95,rental unit,Centrum-West,2,1.5,3,1,4.6,5,1,0,1,1,0,0,0,1,0,0,0,0,0
41029155,135,rental unit,Oud-Oost,2,1.5,2,1,5,2,1,0,1,1,0,0,0,1,0,0,1,0,0
41039031,201,rental unit,De Pijp - Rivierenbuurt,2,1.5,2,1,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
41045129,41,rental unit,Buitenveldert - Zuidas,2,1,1,1,4,5,1,0,1,1,0,0,0,1,0,0,1,0,0
41094528,186,rental unit,De Pijp - Rivierenbuurt,4,1.5,3,2,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0
41097115,200,rental unit,Westerpark,2,1.5,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
41097860,250,rental unit,Centrum-Oost,4,1,1,2,4.86,0,2,0,1,1,0,0,0,1,0,0,1,0,0
41109225,79,rental unit,Centrum-West,2,1,1,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0
41109635,740,rental unit,Centrum-Oost,4,1.5,1,4,4.75,4,2,1,1,1,0,0,0,0,0,0,1,0,0
41123984,300,rental unit,De Pijp - Rivierenbuurt,4,1.5,1,2,4.5,2,2,0,1,0,0,0,0,1,0,0,0,0,0
41141392,200,rental unit,Bos en Lommer,4,2,3,2,5,13,2,0,1,1,0,0,0,1,0,0,1,0,0
41151206,199,rental unit,Zuid,4,1,2,2,5,7,2,0,1,1,0,0,0,1,0,0,1,0,0
41165837,96,rental unit,Zuid,2,1,5,1,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0
41166531,150,rental unit,Zuid,4,1,3,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
41174667,102,rental unit,Bos en Lommer,2,1,2,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
41177153,299,rental unit,Centrum-West,2,1,2,1,4.86,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
41178657,203,rental unit,Centrum-West,2,1.5,2,1,4.88,17,1,0,1,1,0,0,0,1,0,0,1,0,0
41204537,300,rental unit,De Pijp - Rivierenbuurt,4,1,4,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
41207465,199,rental unit,Zuid,2,1.5,3,0,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
41226558,55,rental unit,IJburg - Zeeburgereiland,3,1,1,1,5,1,NA,1,1,0,0,0,0,0,0,0,0,0,0
41228964,99,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
41231131,130,rental unit,Centrum-West,2,1,5,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
41236334,110,rental unit,Centrum-West,3,1,2,1,4.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0
41236669,207,rental unit,Centrum-Oost,4,1,2,2,5,5,2,0,1,1,0,0,0,1,0,0,1,0,0
41284919,170,rental unit,Westerpark,2,1.5,1,1,5,1,1,0,1,1,0,1,0,1,0,0,1,0,0
41317137,175,rental unit,De Baarsjes - Oud-West,2,1,3,1,5,7,1,0,1,1,0,0,0,0,0,0,1,0,0
41317431,100,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,4.5,10,1,0,1,0,0,0,0,0,0,0,0,0,0
41329384,218,rental unit,Watergraafsmeer,5,1,4,3,4.86,0,3,0,1,1,0,1,0,1,0,0,1,0,0
41331299,212,rental unit,Centrum-Oost,2,1,3,1,5,5,1,0,1,1,0,0,0,1,0,0,0,0,0
41333684,138,rental unit,Oostelijk Havengebied - Indische Buurt,2,1.5,2,1,4.67,3,1,0,1,0,0,0,0,0,0,0,0,0,0
41334300,350,rental unit,Centrum-West,4,1,2,2,5,3,2,0,1,1,0,0,0,1,0,0,1,0,0
41344247,175,rental unit,Bos en Lommer,2,1,1,1,5,3,1,0,1,0,0,0,0,0,0,0,1,0,0
41345471,120,rental unit,Centrum-West,3,1,1,2,4.88,8,1,1,1,1,0,0,0,1,0,0,1,0,0
41345920,260,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,4.86,0,2,0,1,1,0,0,0,0,0,0,1,0,0
41360584,430,rental unit,Slotervaart,2,1,1,1,4.86,0,1,0,1,1,0,0,0,0,1,0,1,0,0
41363443,267,rental unit,Centrum-Oost,4,1.5,1,2,4.94,32,2,1,1,1,1,1,0,0,0,0,1,0,0
41389444,241,rental unit,Watergraafsmeer,4,1.5,4,2,4.5,2,2,0,1,1,1,0,0,1,0,0,1,0,0
41389614,192,rental unit,De Baarsjes - Oud-West,2,1.5,2,1,4.86,0,1,0,1,1,0,0,0,0,0,0,1,0,0
41394232,100,rental unit,Gaasperdam - Driemond,3,1.5,1,1,5,4,1,0,1,0,0,0,0,0,1,0,0,0,0
41398500,500,rental unit,De Pijp - Rivierenbuurt,2,1,2,2,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0
